@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute inputs-5 numeric
@attribute inputs-6 numeric
@attribute inputs-7 numeric
@attribute inputs-8 numeric
@attribute inputs-9 numeric
@attribute inputs-10 numeric
@attribute inputs-11 numeric
@attribute inputs-12 numeric
@attribute inputs-13 numeric
@attribute inputs-14 numeric
@attribute inputs-15 numeric
@attribute outputs-1 {0,1,2,3,4,5,6}

@data
5853,'2019/09/24 11:32:30:930',48,240.031067,128.858154,5.069443,303.283447,114.655182,18.575743,344.230316,115.218475,20.478737,391.856262,108.747772,18.218275,428.569183,113.523743,13.19062,4
5854,'2019/09/24 11:32:30:981',48,236.747391,119.828156,4.616947,298.794495,103.889679,18.073093,339.609436,104.215881,20.036734,387.587769,98.212952,17.795677,424.673553,103.549103,12.857948,4
5855,'2019/09/24 11:32:31:032',48,232.251328,105.416718,3.257969,293.641418,88.19397,16.594051,334.180481,88.835052,18.616379,382.913544,83.824402,16.423096,420.272125,89.502502,11.57486,4
5856,'2019/09/24 11:32:31:081',48,229.246185,92.25943,2.013172,288.195465,75.902374,15.548939,328.681885,76.248627,17.658501,377.833069,72.373749,15.648846,415.657532,76.511383,10.846451,4
5857,'2019/09/24 11:32:31:131',48,226.359024,73.382477,1.249222,285.618408,53.673492,14.088531,326.299561,52.878113,16.225933,377.026581,50.412415,14.219913,413.370056,57.718109,9.605766,4
5858,'2019/09/24 11:32:31:180',48,226.333954,67.891602,0.695358,284.776306,48.503571,13.413433,325.241577,44.731323,15.535851,376.623413,42.554932,13.590439,412.798584,50.700226,9.09021,4
5859,'2019/09/24 11:32:31:231',48,226.975494,61.373749,-0.320053,285.867767,43.913391,12.505005,327.773468,36.429565,14.519764,378.544586,36.95755,12.64484,413.957733,45.120453,8.094143,4
5860,'2019/09/24 11:32:31:283',48,227.397598,57.468018,-0.37048,285.921326,37.629181,12.184029,326.291077,32.482513,14.203049,379.59787,29.539551,12.193665,414.264587,38.655396,7.698185,4
5861,'2019/09/24 11:32:31:334',48,228.510239,59.156799,-0.247765,287.641327,38.131165,12.187336,328.103912,35.845154,14.276718,382.155792,31.696716,12.17775,416.547974,40.772766,7.650414,4
5862,'2019/09/24 11:32:31:381',48,229.299057,61.159973,0.25153,288.40387,42.385803,12.844707,329.350494,37.330109,14.845776,381.66687,39.485779,13.046654,417.820007,44.450714,8.332798,4
5863,'2019/09/24 11:32:31:432',48,229.8116,64.954742,0.503735,288.166199,47.762817,13.33593,328.320923,45.456482,15.510452,381.179108,46.531586,13.751717,418.040955,50.703308,9.058945,4
5864,'2019/09/24 11:32:31:483',48,233.057022,77.259735,1.370632,294.858795,60.213867,14.120518,335.013123,59.416718,16.170589,387.641174,58.856201,14.175827,422.971313,62.869537,9.346245,4
5865,'2019/09/24 11:32:31:532',48,234.564316,88.910034,1.673309,296.26709,75.385254,14.709614,334.726379,75.259338,16.787544,388.733734,71.02887,14.818489,423.63089,76.099335,10.076332,4
5866,'2019/09/24 11:32:31:582',48,238.458572,109.225983,2.525814,302.246033,97.729828,15.686703,339.720612,101.170135,17.584999,393.934021,91.980469,15.608643,428.422913,96.774963,10.760204,4
5867,'2019/09/24 11:32:31:632',48,242.565338,130.448273,3.916477,308.706055,123.181824,17.011036,346.328369,126.101196,18.784704,399.240509,117.827148,16.793327,433.402832,121.635193,11.819508,4
5868,'2019/09/24 11:32:31:682',48,245.320465,147.054382,4.9884,310.727386,144.115356,18.21369,348.158234,147.599335,19.978714,400.93103,139.590332,18.180099,435.235474,142.743042,13.190693,4
5869,'2019/09/24 11:32:31:733',48,250.802094,171.772858,5.100929,317.691284,168.113525,18.116772,355.466675,170.834381,19.82984,406.772614,164.071198,17.89706,441.325287,166.2034,12.889065,4
5870,'2019/09/24 11:32:31:782',48,251.479858,192.322113,5.563168,316.99176,193.24826,18.589729,354.128937,196.346039,20.356094,406.104279,190.692474,18.561691,441.29892,193.238007,13.625507,4
5871,'2019/09/24 11:32:31:832',48,250.032104,216.201416,6.092953,318.633728,221.253448,18.847912,356.00174,224.0065,20.414267,407.022583,216.223846,18.669283,441.26001,216.875946,13.614067,4
5872,'2019/09/24 11:32:31:882',48,248.053604,228.846313,6.19614,315.899048,236.895874,18.925724,353.014099,239.831543,20.534559,404.012085,232.828156,18.871155,438.442413,233.744385,13.847801,4
5873,'2019/09/24 11:32:31:933',48,244.904953,247.515472,6.050587,311.549988,257.522827,18.782303,348.690369,259.867371,20.480883,399.411255,252.831787,18.941483,434.443573,253.669861,13.963161,4
5874,'2019/09/24 11:32:31:986',48,242.895508,263.492432,5.906284,310.963013,273.093781,18.645954,347.835297,275.592834,20.284739,397.686401,269.69342,18.621704,432.737823,270.962921,13.636497,4
5875,'2019/09/24 11:32:32:032',48,241.550964,277.959137,6.653957,307.515442,294.910126,19.053633,344.157715,298.655579,20.678688,394.483002,293.123688,19.234076,429.824097,293.149719,14.267551,4
5876,'2019/09/24 11:32:32:083',48,242.631516,296.157135,6.591545,304.571381,313.031525,19.203108,340.541351,317.391663,20.976412,391.486877,312.760864,19.697575,427.891144,313.98114,14.851578,4
5877,'2019/09/24 11:32:32:133',48,244.442032,307.916565,6.905914,309.215027,326.498291,19.052851,345.653595,330.958984,20.6658,396.2276,325.916626,19.268414,431.519348,326.436432,14.279388,4
5878,'2019/09/24 11:32:32:184',48,248.982056,330.875916,8.485832,314.675262,357.891907,19.456041,351.36377,363.354431,20.800295,401.515228,356.648987,19.695095,436.605347,353.163208,14.729973,4
5879,'2019/09/24 11:32:32:233',48,255.034302,349.730988,8.558952,318.673584,380.321747,19.246635,356.441193,385.75,20.754951,404.128387,382.135071,19.241405,440.186676,376.650482,14.524288,4
5880,'2019/09/24 11:32:32:283',48,264.073303,363.821014,8.439358,332.445831,391.450195,19.103521,371.428101,396.824432,20.321804,417.538849,393.341766,18.361935,450.406067,388.160675,13.385593,4
5881,'2019/09/24 11:32:32:334',48,271.00238,375.846741,10.311653,336.685944,406.648071,20.683146,375.268402,413.003723,21.795309,421.509613,409.343903,19.99651,455.10733,402.764801,15.233074,4
5882,'2019/09/24 11:32:32:381',48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
5883,'2019/09/24 11:32:32:431',48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
5884,'2019/09/24 11:32:32:481',48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
5885,'2019/09/24 11:32:32:531',48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
5886,'2019/09/24 11:32:32:582',48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
5887,'2019/09/24 11:32:32:632',48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
5888,'2019/09/24 11:32:32:682',48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
5889,'2019/09/24 11:32:32:732',48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
5890,'2019/09/24 11:32:32:782',48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
5891,'2019/09/24 11:32:32:832',48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
5892,'2019/09/24 11:32:32:882',48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
5893,'2019/09/24 11:32:32:932',48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
5894,'2019/09/24 11:32:32:983',48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
5895,'2019/09/24 11:32:33:033',48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
5896,'2019/09/24 11:32:33:082',48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
5897,'2019/09/24 11:32:33:133',48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
5898,'2019/09/24 11:32:33:183',48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
5899,'2019/09/24 11:32:33:236',48,266.474304,375.576477,16.421268,316.46463,383.963501,32.626373,371.137848,390.225098,29.995073,425.50769,409.228516,28.235737,469.901428,407.486938,21.710718,4
5900,'2019/09/24 11:32:33:286',48,268.119019,375.918121,16.696033,316.921173,383.914337,32.762798,369.408783,389.892181,30.29887,425.868958,405.236328,29.454256,470.41925,404.014832,23.018799,4
5901,'2019/09/24 11:32:33:335',48,268.364532,375.167877,17.056763,319.173309,383.411194,32.601318,368.270111,388.110107,30.470242,424.21463,399.008911,30.556818,459.711914,396.284851,24.716278,4
5902,'2019/09/24 11:32:33:385',48,266.867615,373.056519,17.464211,320.676697,382.431,32.501041,369.393463,388.206238,31.516495,419.437317,394.621826,31.033236,453.017883,391.351746,25.442148,4
5903,'2019/09/24 11:32:33:436',48,266.092285,371.599121,17.799084,320.22644,380.687927,32.647774,368.732117,389.533325,32.68335,417.164886,391.434509,31.543011,450.595123,388.93631,25.96633,4
5904,'2019/09/24 11:32:33:487',48,265.546814,367.384033,19.596291,321.392151,375.782043,34.093933,368.742371,383.351685,34.846809,415.443268,384.791779,33.450623,449.552887,383.533295,27.892677,4
5905,'2019/09/24 11:32:33:536',48,264.258453,361.793976,20.796255,320.708374,370.643127,35.104542,366.481781,379.092041,36.211407,413.42865,379.044067,34.72126,447.890259,378.69101,29.164381,4
5906,'2019/09/24 11:32:33:586',48,260.865051,357.172913,21.712355,317.771301,365.162537,35.890354,363.427734,372.879913,37.308273,408.757782,373.037415,35.633953,444.460144,371.842834,30.24894,4
5907,'2019/09/24 11:32:33:637',48,256.061279,353.751862,22.223293,313.178497,361.848022,36.350388,358.414551,370.410004,37.857899,403.579681,369.440582,36.182709,439.387817,367.888153,30.865297,4
5908,'2019/09/24 11:32:33:688',48,253.731155,352.995483,22.269115,310.758698,361.567139,36.351707,355.844604,370.318024,37.904968,401.119812,368.370422,36.277824,436.865021,367.0961,30.96121,4
5909,'2019/09/24 11:32:33:736',48,250.654099,352.689514,22.531452,307.590698,362.841309,36.506981,352.438934,370.408325,38.227608,397.409027,368.80011,36.596729,433.523651,367.068542,31.357908,4
5910,'2019/09/24 11:32:33:786',48,248.182434,353.716553,23.273294,305.367798,364.399963,37.174744,350.100342,371.016418,39.008175,394.981842,369.62323,37.361088,431.068207,367.776825,32.150772,4
5911,'2019/09/24 11:32:33:836',48,247.909042,354.825775,24.74679,305.869934,365.49762,38.585197,350.461914,372.133087,40.429901,395.133453,370.86908,38.752823,431.195557,369.254456,33.52317,4
5912,'2019/09/24 11:32:33:887',48,249.564514,355.268311,26.384569,307.71106,366.020935,40.18367,352.193665,372.879456,42.028435,396.788086,371.877167,40.346966,432.894104,370.455475,35.110443,4
5913,'2019/09/24 11:32:33:939',48,255.663803,356.567474,29.500221,314.904358,367.376434,43.206348,359.294189,374.448914,45.020882,403.681213,373.809448,43.306149,439.607971,372.657257,38.025867,4
5914,'2019/09/24 11:32:33:987',48,260.823486,357.144348,32.89846,320.162842,367.105652,46.58707,364.262024,374.465393,48.431782,408.76355,374.697815,46.720596,444.619293,374.257019,41.43103,4
5915,'2019/09/24 11:32:34:036',48,263.42926,359.805481,36.946064,322.409363,369.299622,50.591469,366.580231,376.368652,52.48175,411.097961,377.323517,50.788662,447.173584,377.158905,45.512035,4
5916,'2019/09/24 11:32:34:088',48,263.491577,361.243469,39.571159,322.147034,370.673615,53.164547,366.399536,377.671417,55.083076,410.897552,378.937927,53.391354,447.292786,378.647217,48.133038,4
5917,'2019/09/24 11:32:34:138',48,261.341461,362.498627,42.784004,318.914063,370.068756,56.400185,363.595947,376.536865,58.477905,407.934601,378.256256,56.766651,445.049042,378.364868,51.548378,4
5918,'2019/09/24 11:32:34:187',48,256.644623,363.44928,46.531807,312.592255,370.209473,60.184597,357.799072,376.319397,62.401245,401.967285,378.226501,60.656719,439.731079,378.386475,55.485725,4
5919,'2019/09/24 11:32:34:240',48,251.809769,364.62915,49.289043,305.212738,372.309052,62.97683,351.723083,378.422607,65.336319,394.21521,382.523132,63.35857,433.896942,381.272644,58.319004,4
5920,'2019/09/24 11:32:34:288',48,247.867172,365.338379,51.416397,299.827942,370.942505,65.3218,347.701416,376.708984,67.795822,388.27597,383.71106,65.535927,430.067078,380.39267,60.687325,4
5921,'2019/09/24 11:32:34:339',48,243.212448,365.731903,54.938026,294.645294,368.975037,69.051704,343.302704,374.858002,71.533966,384.887329,380.956635,69.351433,425.103027,378.641663,64.332611,4
5922,'2019/09/24 11:32:34:387',48,239.533127,364.134827,57.352146,290.373932,365.714874,71.607193,339.354645,371.769562,74.102783,381.306091,378.026489,71.916565,420.942383,375.980103,66.855179,4
5923,'2019/09/24 11:32:34:438',48,237.126923,361.334717,60.404438,286.723969,363.21875,74.718582,335.716888,369.254578,77.287407,379.201996,373.358154,75.321159,417.569702,373.808716,70.078064,4
5924,'2019/09/24 11:32:34:488',48,237.31926,359.566467,63.453285,286.599518,359.86853,77.798691,335.654419,365.328003,80.406349,379.407501,369.032837,78.465988,418.053497,369.091919,73.265594,4
5925,'2019/09/24 11:32:34:542',48,238.695007,357.8703,65.142609,288.328979,357.21698,79.477791,337.41861,362.367859,82.0811,381.307098,365.786621,80.133949,419.781891,365.772034,74.922531,4
5926,'2019/09/24 11:32:34:589',48,242.593079,355.41095,67.905731,292.957458,354.340302,82.2155,342.066376,359.30481,84.777084,385.953857,362.296265,82.80899,424.169861,362.1315,77.571625,4
5927,'2019/09/24 11:32:34:638',48,248.132126,353.283569,70.445816,299.742615,352.230042,84.693634,348.927155,357.360565,87.177719,392.660339,360.068939,85.16523,430.391846,359.92215,79.877838,4
5928,'2019/09/24 11:32:34:689',48,253.615875,352.201233,72.861191,306.934814,351.383545,87.008667,356.120026,356.733582,89.373077,399.718628,358.958069,87.310928,436.767242,358.803711,81.951378,4
5929,'2019/09/24 11:32:34:739',48,256.848267,351.738159,74.343742,310.509521,350.663452,88.458694,359.684875,355.914001,90.797028,403.38089,357.789001,88.73452,440.133514,357.692505,83.357956,4
5930,'2019/09/24 11:32:34:789',48,260.624207,351.55719,76.71077,315.187531,351.452545,90.75737,364.295319,356.718323,93.020683,408.029022,358.132935,90.935898,444.350433,357.817749,85.523926,4
5931,'2019/09/24 11:32:34:838',48,263.3349,351.413391,78.476479,318.497498,351.614075,92.471123,367.600769,356.538025,94.729408,411.208588,358.06842,92.614197,447.094299,357.887634,87.182892,4
5932,'2019/09/24 11:32:34:888',48,265.74054,351.654419,80.539291,321.376984,352.388123,94.492386,370.419159,357.335571,96.737625,413.920776,359.010132,94.59063,449.543549,358.885681,89.156311,4
5933,'2019/09/24 11:32:34:939',48,266.901917,352.138367,81.60482,322.502655,352.245789,95.567032,371.560547,357.039337,97.813683,415.218506,358.354919,95.680527,450.647614,358.346436,90.242004,4
5934,'2019/09/24 11:32:34:989',48,267.635376,352.340637,83.355087,323.637146,352.838074,97.304832,372.519501,357.943176,99.504318,416.261719,358.795105,97.37471,451.055237,359.182129,91.890335,4
5935,'2019/09/24 11:32:35:039',48,268.990936,353.237,84.467155,325.246216,352.911652,98.379776,374.108276,357.868408,100.536201,417.791779,358.198425,98.389618,452.372009,358.545776,92.889977,4
5936,'2019/09/24 11:32:35:089',48,269.991302,353.609619,85.29113,326.435394,353.238098,99.07283,375.049408,359.076263,101.207672,418.860718,359.882202,99.044197,451.758484,362.239044,93.416672,4
5937,'2019/09/24 11:32:35:139',48,271.238342,355.964966,86.944962,326.9776,353.740723,100.760193,375.364563,358.985107,102.963242,419.527069,359.114136,100.843094,452.81778,361.752472,95.240219,4
5938,'2019/09/24 11:32:35:190',48,271.232666,356.434387,87.249146,326.447021,353.73468,101.104378,374.867554,358.63446,103.37355,418.758392,359.182678,101.251137,452.88327,361.548828,95.68895,4
5939,'2019/09/24 11:32:35:240',48,270.623108,357.132446,88.944702,325.807281,353.071686,102.754898,375.146973,356.561676,105.167984,417.62204,358.947266,102.969612,452.051392,362.605713,97.421432,4
5940,'2019/09/24 11:32:35:290',48,271.000854,355.488495,89.587677,326.364288,350.440521,103.363998,376.117889,353.504883,105.801575,418.195343,355.932556,103.599091,453.233704,359.74353,98.066162,4
5941,'2019/09/24 11:32:35:340',48,271.451416,351.455383,91.455048,321.800873,341.565094,104.939072,370.26886,346.788361,107.505341,413.718323,348.476166,105.523056,449.485016,354.563293,100.088249,4
5942,'2019/09/24 11:32:35:390',48,272.559692,355.573334,93.04335,323.37204,350.432739,106.713898,372.001343,356.130737,109.145615,414.952789,357.139465,107.101929,450.969147,361.526367,101.532379,4
5943,'2019/09/24 11:32:35:441',48,273.492188,359.480286,94.423126,326.03949,354.054382,108.260132,373.927673,359.879639,110.559677,415.194489,360.71228,108.378555,453.575958,362.832367,102.759964,4
5944,'2019/09/24 11:32:35:490',48,268.45929,351.05368,94.032196,328.251007,352.144684,108.938492,375.018768,357.576935,111.195709,416.1315,359.6026,108.836853,455.027649,360.96936,103.177185,4
5945,'2019/09/24 11:32:35:540',48,268.468018,352.19455,94.505127,329.800415,353.871948,109.531761,376.791351,355.194397,111.871468,417.828064,359.568115,109.253967,456.549988,359.76239,103.532013,4
5946,'2019/09/24 11:32:35:590',48,268.507385,353.338287,94.600372,331.152008,353.809692,109.58194,377.876404,354.614868,111.87529,419.48288,354.881714,109.368729,457.468719,358.688049,103.411469,4
5947,'2019/09/24 11:32:35:641',48,266.197266,352.408569,94.375,328.078796,354.828461,109.442322,374.797211,353.500549,111.898895,417.082764,352.090149,109.482803,457.616211,355.743958,103.459488,4
5948,'2019/09/24 11:32:35:690',48,263.092407,351.344269,93.39801,328.388367,357.113586,108.685852,375.877563,353.953552,111.174866,417.519165,351.653534,108.712189,457.348206,353.98175,102.58284,4
5949,'2019/09/24 11:32:35:740',48,259.044678,349.328796,90.684891,326.434235,358.371338,105.911957,374.20459,356.997864,108.306671,415.666443,352.469238,105.935341,454.326599,354.017242,99.697128,4
5950,'2019/09/24 11:32:35:791',48,255.53273,346.62561,87.362633,323.1633,355.814423,102.746979,371.108215,356.392242,105.061951,412.581116,352.053223,102.729301,450.28244,352.485596,96.579651,4
5951,'2019/09/24 11:32:35:841',48,253.86853,345.965088,85.005249,321.780518,354.100494,100.488739,369.833496,355.520447,102.733665,411.26532,351.162903,100.41127,448.203003,350.776245,94.315697,4
5952,'2019/09/24 11:32:35:892',48,250.418701,344.019226,81.155731,317.916382,350.967682,96.77021,366.053711,352.907898,99.019745,407.662903,349.138672,96.698196,444.374115,348.497314,90.698563,4
5953,'2019/09/24 11:32:35:940',48,247.434402,344.916962,77.097885,314.967255,351.170502,92.85936,363.017578,353.121796,95.132706,404.88562,349.506226,92.828476,441.56131,348.07019,86.919807,4
5954,'2019/09/24 11:32:35:991',48,244.764755,344.748962,72.739975,313.230774,350.699799,88.657639,361.499695,353.249756,90.917053,403.270264,349.142303,88.687805,440.062073,347.808472,82.8116,4
5955,'2019/09/24 11:32:36:042',48,243.500977,343.935059,68.437431,313.236206,349.823273,84.477219,361.805664,353.114685,86.689484,403.499756,348.464722,84.525223,440.111115,346.883759,78.68512,4
5956,'2019/09/24 11:32:36:092',48,243.802063,343.763794,65.679176,314.604919,349.495667,81.769577,363.427307,352.46817,83.979691,404.945526,347.586884,81.818375,441.375885,345.567291,75.997803,4
5957,'2019/09/24 11:32:36:141',48,245.449371,342.578918,61.301163,317.026001,348.573547,77.387077,365.835602,351.028137,79.604515,407.62973,346.664307,77.398941,443.744324,343.582947,71.649109,4
5958,'2019/09/24 11:32:36:192',48,245.324341,339.637817,57.279961,316.927124,346.103577,73.371841,365.649536,348.717285,75.594833,407.793488,344.315155,73.416908,443.955902,341.460999,67.691727,4
5959,'2019/09/24 11:32:36:241',48,244.867447,336.437042,53.102646,316.259155,343.364197,69.214279,365.207611,346.447937,71.422134,407.628418,342.806641,69.206863,443.587799,339.498657,63.568054,4
5960,'2019/09/24 11:32:36:292',48,244.758881,334.371765,50.494221,315.844727,341.377747,66.621452,364.884949,344.549316,68.833115,407.506531,340.815063,66.635902,443.032135,337.937805,61.01125,4
5961,'2019/09/24 11:32:36:343',48,244.358734,330.248535,46.622402,315.923523,337.892609,62.680489,364.903076,340.764282,64.886063,407.351105,337.326996,62.656937,443.14743,335.011353,57.017803,4
5962,'2019/09/24 11:32:36:397',48,243.152969,326.177887,42.401459,314.548157,334.893219,58.381569,363.17337,337.14975,60.616531,405.886475,332.74762,58.450851,441.181335,332.045776,52.758762,4
5963,'2019/09/24 11:32:36:442',48,241.103912,322.052795,38.530319,312.920959,332.016541,54.404335,360.834961,334.318665,56.578823,403.946686,329.166992,54.46022,438.437988,328.966461,48.763271,4
5964,'2019/09/24 11:32:36:493',48,239.655258,319.770935,36.230965,311.179321,330.786316,52.035667,358.632538,332.512634,54.257267,401.675385,327.576477,52.140289,436.181396,327.37738,46.482811,4
5965,'2019/09/24 11:32:36:543',48,237.353622,316.414001,32.683899,308.031616,328.052063,48.471817,354.68692,329.911743,50.700733,398.11676,324.815491,48.634117,432.583862,324.711243,43.036942,4
5966,'2019/09/24 11:32:36:592',48,234.256577,311.111877,29.320681,303.694702,324.23584,45.109188,350.126923,326.110657,47.397888,393.705811,321.894653,45.324142,427.853119,322.170105,39.758461,4
5967,'2019/09/24 11:32:36:642',48,231.360062,305.406555,25.631407,298.763641,318.288788,41.536339,344.712372,320.53064,43.894081,388.71817,317.086792,41.860481,422.993256,318.150024,36.354473,4
5968,'2019/09/24 11:32:36:696',48,228.970596,301.203186,23.585075,295.10257,313.481415,39.511696,340.954773,315.594604,41.929173,385.175842,312.950745,39.896008,419.450684,314.866608,34.416214,4
5969,'2019/09/24 11:32:36:743',48,225.1409,297.738464,20.943922,291.645966,308.38092,36.88517,337.138245,310.255524,39.26255,381.552399,306.379883,37.292912,415.734406,307.767822,31.831766,4
5970,'2019/09/24 11:32:36:794',48,221.88562,291.96405,19.152502,289.190521,303.403442,34.9254,334.947479,304.582916,37.296799,379.062225,300.203552,35.3046,412.807373,300.800201,29.826553,4
5971,'2019/09/24 11:32:36:843',48,221.343384,285.398499,16.948605,287.013855,294.974243,32.713459,332.689148,296.185364,35.114731,377.002991,292.291931,33.116989,410.8349,293.773499,27.661007,4
5972,'2019/09/24 11:32:36:892',48,221.821091,282.442047,16.357635,287.058868,290.697388,32.167091,332.878662,291.839111,34.577431,377.183807,288.170044,32.561596,411.133972,289.998077,27.127913,4
5973,'2019/09/24 11:32:36:943',48,222.849792,279.638641,15.681541,287.777374,286.4422,31.510998,333.763031,287.249268,33.932541,378.061981,283.473511,31.909531,412.088257,285.630615,26.489677,4
5974,'2019/09/24 11:32:36:998',48,224.762527,277.72583,15.240837,289.245728,282.458374,31.028719,335.512939,282.197571,33.476303,379.791046,278.309845,31.442997,413.976685,280.611328,26.030676,4
5975,'2019/09/24 11:32:37:043',48,228.353424,275.855286,15.595821,292.735901,278.442474,31.231298,339.239441,277.90686,33.632019,383.678497,274.049927,31.559259,417.850494,276.411316,26.124252,4
5976,'2019/09/24 11:32:37:093',48,233.474243,273.103699,17.171822,298.033386,274.462646,32.673134,345.313171,273.213562,35.050911,389.787994,270.591064,32.916901,423.56424,273.552307,27.435467,4
5977,'2019/09/24 11:32:37:144',48,237.680847,272.413696,18.375483,302.105103,272.607788,33.84761,349.589813,271.263184,36.212704,394.03595,268.712006,34.065956,427.894318,271.874908,28.591705,4
5978,'2019/09/24 11:32:37:194',48,243.488861,272.996216,20.503998,308.187653,272.626465,35.833908,356.155548,271.618073,38.145477,400.425842,269.120667,35.961121,434.201965,272.262482,30.451517,4
5979,'2019/09/24 11:32:37:244',48,249.079636,274.696838,23.390289,313.768066,274.137573,38.667263,362.007111,273.423889,40.950619,406.194244,270.731079,38.762066,440.105469,273.646606,33.237679,4
5980,'2019/09/24 11:32:37:293',48,253.450729,275.669495,26.019825,317.533875,275.031738,41.279316,366.099854,274.704041,43.567528,410.267334,272.079163,41.395348,444.580383,274.954803,35.877846,4
5981,'2019/09/24 11:32:37:344',48,255.311752,276.066589,29.336693,318.990479,275.506592,44.565826,368.011932,275.481659,46.867962,412.045166,273.264893,44.686672,446.71994,276.076904,39.171936,4
5982,'2019/09/24 11:32:37:395',48,256.329712,275.348114,31.506353,319.666992,274.48764,46.694901,368.937866,274.490479,49.02174,412.901459,272.821167,46.817684,447.868286,275.760925,41.312,4
5983,'2019/09/24 11:32:37:445',48,257.434937,273.491394,34.999081,319.066772,271.92041,50.271744,368.951569,271.565613,52.719955,412.646454,271.504364,50.516762,448.425537,274.920288,45.075302,4
5984,'2019/09/24 11:32:37:494',48,258.641266,272.086731,38.53017,319.249512,269.017334,53.849575,369.696777,268.745972,56.330753,413.493835,269.475769,54.138599,449.89093,273.024902,48.729454,4
5985,'2019/09/24 11:32:37:544',48,259.412048,271.556396,42.277618,319.519653,267.95578,57.609169,370.53772,267.687622,60.094658,414.395721,268.724365,57.892349,451.37439,271.969177,52.484112,4
5986,'2019/09/24 11:32:37:595',48,259.779083,271.323853,44.839741,319.031677,267.312439,60.223091,370.174866,266.909973,62.748425,414.207092,268.198639,60.570858,451.660309,271.281921,55.1912,4
5987,'2019/09/24 11:32:37:645',48,261.421204,270.964905,48.098137,320.064606,266.203857,63.507206,371.431793,265.982758,66.050407,415.68573,267.945984,63.887405,453.495819,271.169098,58.527725,4
5988,'2019/09/24 11:32:37:694',48,266.171661,272.813568,52.465919,326.745087,269.639465,67.775284,378.647186,269.50769,70.21714,422.665955,271.45816,67.941078,459.879944,274.006897,62.477398,4
5989,'2019/09/24 11:32:37:744',48,270.846649,274.768188,55.810143,331.739136,271.622345,71.086464,383.72934,271.538788,73.509949,427.913513,273.46402,71.220642,465.430542,275.905334,65.738625,4
5990,'2019/09/24 11:32:37:795',48,275.659241,277.492493,59.511181,337.563293,275.416321,74.748154,389.769226,275.350433,77.118835,434.079041,276.890808,74.786057,471.198944,278.737244,69.248116,4
5991,'2019/09/24 11:32:37:845',48,278.708344,279.098511,61.653084,340.746674,277.269135,76.898468,392.979248,277.148224,79.258652,437.453369,278.514771,76.924866,474.488647,280.107758,71.37632,4
5992,'2019/09/24 11:32:37:895',48,282.480835,281.335632,64.712448,343.939514,279.304138,80.005203,396.076355,279.207947,82.391922,440.792664,280.735779,80.090408,477.937195,282.399231,74.562317,4
5993,'2019/09/24 11:32:37:946',48,284.94928,284.168854,67.979393,347.705688,283.457794,83.213341,400.022095,283.682129,85.533684,444.667847,285.147705,83.174026,481.189209,286.450928,77.586121,4
5994,'2019/09/24 11:32:37:995',48,286.903381,288.029907,70.857948,350.261322,287.925751,86.081802,402.601593,287.973663,88.375427,447.216919,289.022766,85.993362,483.509216,289.825378,80.379997,4
5995,'2019/09/24 11:32:38:045',48,287.32016,289.21283,72.888733,350.822144,289.122253,88.11644,403.165894,289.338745,90.404068,447.78363,290.474823,88.023743,483.974182,291.395813,82.405807,4
5996,'2019/09/24 11:32:38:096',48,287.026855,291.257996,75.748573,350.459412,291.50592,91.006973,402.776733,291.999023,93.299606,447.484131,293.286377,90.934097,483.675568,294.063293,85.323532,4
5997,'2019/09/24 11:32:38:146',48,285.279236,293.568604,78.302742,349.499298,294.316956,93.546577,401.74881,294.581665,95.811638,446.542664,295.724823,93.420792,482.348572,296.397095,87.791977,4
5998,'2019/09/24 11:32:38:196',48,284.064209,295.820984,80.802406,348.703522,296.579712,96.044754,400.954407,296.865967,98.288239,445.951477,297.70636,95.891998,481.36264,298.230957,90.255463,4
5999,'2019/09/24 11:32:38:246',48,283.608032,296.893707,82.371666,348.7677,297.753296,97.596222,400.935242,297.87262,99.824127,446.061157,298.586487,97.415283,481.074158,299.146912,91.767044,4
