@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute inputs-5 numeric
@attribute inputs-6 numeric
@attribute inputs-7 numeric
@attribute inputs-8 numeric
@attribute inputs-9 numeric
@attribute inputs-10 numeric
@attribute inputs-11 numeric
@attribute inputs-12 numeric
@attribute inputs-13 numeric
@attribute inputs-14 numeric
@attribute inputs-15 numeric
@attribute outputs-1 {0,1,2,3,4,5,6}

@data
619,'2019/09/24 12:26:35:069',4,335.776062,278.287537,39.242912,351.50882,275.076599,56.114014,395.826965,279.134369,59.702316,448.85318,274.143005,58.927883,496.699371,281.527344,54.279724,3
620,'2019/09/24 12:26:35:119',4,328.43985,291.569214,45.753975,347.327301,288.910217,62.370571,392.080231,293.235474,65.897995,444.966614,288.842499,65.062477,492.268066,296.0401,60.291901,3
621,'2019/09/24 12:26:35:170',4,320.394684,306.550964,49.966339,345.304016,302.696594,66.339005,390.132538,306.592773,69.845848,442.849792,303.034668,68.935776,490.276337,309.879822,64.09816,3
622,'2019/09/24 12:26:35:221',4,312.630432,311.735596,49.69677,343.948425,307.612122,66.13942,388.231018,311.841064,69.662354,441.050049,308.397278,68.80925,489.038666,315.181396,64.007202,3
623,'2019/09/24 12:26:35:269',4,303.149567,313.768311,44.401672,340.354187,311.014648,61.701763,383.597198,314.950195,65.422958,436.680115,311.133148,64.813965,486.219635,317.828857,60.243427,3
624,'2019/09/24 12:26:35:325',4,304.824432,314.599365,36.418682,345.603638,310.706787,54.561565,388.195984,313.054016,58.472839,441.096497,308.531494,57.98666,491.785065,315.961578,53.649158,3
625,'2019/09/24 12:26:35:370',4,311.769318,313.788147,29.62187,357.875641,314.60083,48.102299,401.047699,318.680603,51.840797,453.749725,313.201599,51.423035,503.720398,319.771545,46.902195,3
626,'2019/09/24 12:26:35:420',4,320.68512,312.917969,24.313337,370.443237,317.888916,43.050751,413.681671,322.596893,46.731483,466.425293,318.004578,46.338924,515.085083,323.679199,41.753136,3
627,'2019/09/24 12:26:35:470',4,324.487152,314.390869,23.132471,375.548431,319.734619,41.668369,419.195007,324.595154,45.292419,472.19519,320.018463,44.878613,519.745117,325.831635,40.188046,3
628,'2019/09/24 12:26:35:519',4,325.83075,319.296265,25.223139,375.718109,321.171387,43.353615,419.681824,325.540039,47.00433,472.790588,321.571747,46.499336,519.78186,328.370544,41.806728,3
629,'2019/09/24 12:26:35:570',4,314.84137,324.734985,32.55022,367.172028,327.327728,50.125965,412.284027,331.923096,53.633774,465.328766,329.496429,52.862133,510.32431,337.253845,47.944431,3
630,'2019/09/24 12:26:35:621',4,306.358093,331.796387,40.428482,358.764435,334.140228,57.559486,404.546783,338.494934,61.007526,457.503632,336.456787,60.095512,502.149963,344.146698,55.062073,3
631,'2019/09/24 12:26:35:671',4,297.141724,337.466705,47.605534,347.793091,339.336182,64.517517,393.241302,344.580505,67.94072,445.806885,343.319397,66.994743,490.637115,351.278809,61.951035,3
632,'2019/09/24 12:26:35:719',4,291.768677,343.024841,53.709248,342.76889,344.949646,70.435242,388.222687,350.811066,73.798767,440.245697,350.248718,72.75943,484.665344,358.29303,67.667381,3
633,'2019/09/24 12:26:35:770',4,290.133331,344.645691,54.918518,340.247406,346.681519,71.706581,385.060913,353.25708,75.065353,436.829498,353.095398,74.045929,481.773254,360.804749,69.002548,3
634,'2019/09/24 12:26:35:821',4,288.292755,343.936462,53.691662,335.189789,345.695587,70.711334,379.21521,352.251373,74.200386,430.959229,352.242554,73.308861,476.955017,360.184143,68.405708,3
635,'2019/09/24 12:26:35:871',4,287.806183,339.154297,47.563889,329.398438,341.19751,65.128456,372.337677,347.284302,68.861786,424.169617,346.906128,68.22876,471.877258,355.202728,63.582779,3
636,'2019/09/24 12:26:35:922',4,293.688843,334.83844,39.679314,332.658386,340.093445,57.831001,375.142334,345.596497,61.699867,426.980591,345.161865,61.195717,475.321259,353.199188,56.675011,3
637,'2019/09/24 12:26:35:971',4,308.034973,336.901367,31.919725,348.097595,345.947021,50.041752,391.05896,350.50946,53.849579,443.385223,347.166687,53.469284,491.792725,353.423096,48.952652,3
638,'2019/09/24 12:26:36:020',4,317.160858,340.332031,27.834633,360.90567,358.126038,45.868877,403.564575,361.281921,49.668106,456.75647,357.712982,49.278534,503.352234,363.126556,44.711655,3
639,'2019/09/24 12:26:36:073',4,321.175171,346.403381,27.503603,364.977417,360.158203,45.501209,408.05481,362.794556,49.308548,461.303406,360.990234,48.765011,506.449158,368.655029,44.237324,3
640,'2019/09/24 12:26:36:122',4,313.130493,354.114014,32.417274,358.351074,366.718323,50.21059,402.472015,368.814056,53.983765,455.46048,368.18042,53.271946,499.634186,375.876373,48.725857,3
641,'2019/09/24 12:26:36:172',4,300.885162,362.374268,39.543869,347.330017,378.319824,56.685841,392.154633,380.434845,60.384899,444.648621,378.644409,59.623741,488.785156,384.022369,54.861172,3
642,'2019/09/24 12:26:36:226',4,290.975555,370.490845,47.727478,336.795929,386.109711,64.297371,382.052521,389.453522,67.847855,434.377655,388.071808,66.995132,477.736237,393.709015,62.060577,3
643,'2019/09/24 12:26:36:275',4,286.156036,376.187744,52.734085,328.567963,392.36319,69.168953,373.079651,397.590973,72.70343,425.152893,397.223145,71.919418,468.798218,403.963837,66.951279,3
644,'2019/09/24 12:26:36:324',4,283.682556,380.290283,55.27219,326.194031,396.108826,71.620689,371.014618,401.640533,75.124596,422.410645,401.415253,74.290878,465.877808,408.441345,69.249901,3
645,'2019/09/24 12:26:36:386',4,281.708801,381.726196,55.854721,324.830353,397.184204,72.26474,369.871735,402.799561,75.768959,420.550812,402.775848,74.876717,463.855469,410.122803,69.784935,3
646,'2019/09/24 12:26:36:441',4,275.968719,375.865387,50.581829,316.440369,392.974884,67.811859,360.552246,398.367004,71.564926,411.012817,398.082062,70.914307,456.919861,405.319336,66.088943,3
647,'2019/09/24 12:26:36:492',4,278.382568,368.821808,43.701591,318.586273,388.253265,61.572853,362.526672,393.590454,65.423157,412.936646,392.997131,64.875023,460.122528,399.363281,60.206726,3
648,'2019/09/24 12:26:36:540',4,288.45929,367.454102,36.496933,328.536011,384.280121,54.644295,372.667023,388.598999,58.579819,423.124939,387.662109,58.05666,470.679291,394.346252,53.510857,3
649,'2019/09/24 12:26:36:590',4,292.1763,368.940765,35.121422,332.53064,384.340515,53.177704,377.089508,388.299286,57.117233,427.267029,387.704987,56.53389,474.768433,394.364563,52.012936,3
650,'2019/09/24 12:26:36:639',4,293.730591,373.334961,36.639549,334.767822,387.747253,54.326767,379.641785,392.352631,58.206161,429.624115,392.958405,57.513489,476.016418,400.309448,52.927105,3
651,'2019/09/24 12:26:36:688',4,294.328735,379.429535,40.586914,337.991028,393.121674,57.953323,383.352722,397.805237,61.72559,433.143372,398.749146,60.891666,478.205872,406.498932,56.19067,3
652,'2019/09/24 12:26:36:740',4,294.111511,382.563843,43.375328,339.423615,396.094574,60.469501,385.157623,400.813263,64.163841,434.806885,401.778137,63.233105,479.025208,409.248871,58.437737,3
653,'2019/09/24 12:26:36:790',4,291.30899,382.312286,45.403912,338.000031,394.334473,62.496845,383.832825,398.688202,66.152306,433.151367,399.875,65.131287,476.927002,407.495422,60.322285,3
654,'2019/09/24 12:26:36:841',4,290.137756,379.817749,45.497681,336.619293,392.067444,62.723831,382.011139,396.656921,66.372238,431.297546,397.683655,65.382225,475.621826,405.018494,60.599335,3
655,'2019/09/24 12:26:36:901',4,291.140839,376.080322,44.976513,337.238007,387.597076,62.494434,382.427429,391.567139,66.179276,431.89386,392.006531,65.249062,476.783691,399.589966,60.532524,3
656,'2019/09/24 12:26:36:946',4,295.520538,372.352417,44.292152,341.881989,383.170715,61.943935,387.03476,386.998718,65.617477,436.513153,387.09137,64.698364,481.617188,394.907715,59.987473,3
657,'2019/09/24 12:26:36:996',4,300.151123,369.451477,43.844917,347.609436,379.735077,61.627449,392.868561,383.38739,65.2612,442.352173,383.408112,64.31057,487.140045,391.701263,59.583439,3
658,'2019/09/24 12:26:40:065',5,181.348511,340.004028,36.216923,212.157379,338.112366,54.729164,256.520203,340.266479,59.306538,305.927856,342.583557,58.938301,353.33606,349.812347,54.802002,4
659,'2019/09/24 12:26:40:111',5,181.150742,340.195984,36.171135,212.231644,338.338562,54.669151,256.650299,340.520813,59.244167,306.159302,342.937958,58.877853,353.561279,349.810791,54.752708,4
660,'2019/09/24 12:26:40:162',5,180.134003,339.879272,36.367584,211.480835,338.073914,54.834496,255.958252,340.28833,59.404404,305.572021,342.96637,59.031055,352.783081,349.628906,54.902782,4
661,'2019/09/24 12:26:40:214',5,177.985565,338.27475,38.375996,210.358887,336.432587,56.731148,255.240112,338.944092,61.256657,304.708557,341.500519,60.833588,351.678741,348.098816,56.658241,4
662,'2019/09/24 12:26:40:265',5,177.824326,336.86322,41.889297,211.951538,334.826843,60.071495,257.484894,337.671875,64.507378,306.723999,340.006073,63.994068,353.355591,346.253113,59.740494,4
663,'2019/09/24 12:26:40:314',5,176.791504,335.691681,45.834213,212.421631,334.815063,63.898087,258.453949,338.664001,68.240601,307.292114,341.146301,67.640999,353.460724,347.054199,63.301228,4
664,'2019/09/24 12:26:40:363',5,175.251846,335.841461,48.421608,212.153351,335.492859,66.39624,258.678101,339.648132,70.65239,307.290222,341.761383,69.981888,353.323029,346.848389,65.578682,4
665,'2019/09/24 12:26:40:414',5,172.742172,332.943604,48.45657,208.665085,333.598145,66.511765,254.799225,338.154663,70.787712,303.407318,340.44751,70.151558,349.572815,345.487488,65.781311,4
666,'2019/09/24 12:26:40:465',5,172.463776,324.466125,45.464195,207.228561,324.841797,63.652092,253.074203,329.34967,67.966415,301.756317,331.314758,67.389954,348.138672,336.750549,63.07103,4
667,'2019/09/24 12:26:40:516',5,178.218201,314.612061,41.212502,213.59642,313.848877,59.419292,259.52536,318.16272,63.717293,308.073883,319.813354,63.127285,354.257385,325.721649,58.808311,4
668,'2019/09/24 12:26:40:564',5,186.11174,308.14093,37.862854,222.303635,307.424103,56.053883,268.299927,311.722839,60.298538,316.822266,312.902771,59.680122,362.662842,319.201294,55.325333,4
669,'2019/09/24 12:26:40:615',5,193.595703,306.620087,36.294678,231.187042,305.433105,54.360268,277.848389,309.200623,58.508232,326.410309,309.900513,57.793976,371.761658,316.084595,53.348801,4
670,'2019/09/24 12:26:40:664',5,197.698761,306.997375,36.453194,233.54483,305.366852,54.297062,280.396332,309.007233,58.428883,328.978271,309.725128,57.693939,374.271423,315.902649,53.228859,4
671,'2019/09/24 12:26:40:713',5,200.050873,312.890381,42.709106,234.413818,312.188965,60.133175,281.788177,316.049225,64.152634,330.325226,316.355286,63.330521,375.466705,321.679321,58.738838,4
672,'2019/09/24 12:26:40:766',5,195.233078,316.258057,49.34454,229.545731,316.006165,66.506569,277.028809,320.215698,70.432159,325.690247,320.660217,69.534615,370.580566,325.738129,64.855553,4
673,'2019/09/24 12:26:40:816',5,187.097519,318.504089,55.402874,216.283768,317.71814,72.380196,262.348175,322.792267,76.41655,311.303253,323.812439,75.664101,356.922852,329.205688,71.107857,4
674,'2019/09/24 12:26:40:863',5,177.347321,321.604187,61.023003,205.41806,321.281616,77.874046,250.461487,327.287048,81.878189,299.496948,328.826294,81.136353,345.119781,334.166321,76.576164,4
675,'2019/09/24 12:26:40:919',5,169.374268,323.52774,64.210365,195.507126,322.676636,81.062492,239.554001,329.088806,85.108528,288.57901,330.61261,84.453506,334.406799,335.615723,79.980942,4
676,'2019/09/24 12:26:40:968',5,164.1604,322.37677,64.858994,188.643936,321.012695,81.701706,231.761734,327.621094,85.789093,280.704651,329.499298,85.185204,326.454285,334.64267,80.773262,4
677,'2019/09/24 12:26:41:017',5,157.663467,317.212524,62.287079,180.114197,316.412354,79.335663,222.340393,323.285889,83.519745,270.694702,325.520752,83.004623,316.780151,331.252747,78.699364,4
678,'2019/09/24 12:26:41:068',5,154.880997,313.567505,57.581299,176.499222,314.019501,74.868454,218.646179,320.334503,79.111938,266.707703,322.138794,78.639542,313.383057,327.341309,74.388123,4
679,'2019/09/24 12:26:41:116',5,158.914658,309.184845,51.490082,184.052994,312.287354,69.164452,226.773621,318.477325,73.360092,274.648438,320.205536,72.814857,320.929565,324.985535,68.49115,4
680,'2019/09/24 12:26:41:166',5,164.137726,307.625793,44.718105,193.504257,312.683258,62.673992,237.165527,318.499817,66.784874,285.091431,319.580231,66.151825,330.944855,323.690887,61.726437,4
681,'2019/09/24 12:26:41:216',5,169.594223,309.778625,39.669453,201.610184,315.380463,57.628975,246.358627,320.485565,61.662609,294.274414,320.888733,60.936554,339.638367,324.051208,56.421951,4
682,'2019/09/24 12:26:41:265',5,176.473328,312.764343,35.197411,210.002426,318.380005,53.175976,255.487488,321.842285,57.249744,303.688538,322.470886,56.470055,347.611511,325.798828,51.90807,4
683,'2019/09/24 12:26:41:316',5,182.651047,317.731384,34.000801,216.517258,322.200073,51.739536,262.26059,325.091614,55.766228,310.669769,325.935486,54.91539,354.374023,328.99173,50.321911,4
684,'2019/09/24 12:26:41:365',5,188.74884,325.121521,35.32103,221.722961,329.309601,52.693405,267.536743,332.579742,56.640789,316.115265,333.786682,55.718933,359.925751,336.944489,51.057934,4
685,'2019/09/24 12:26:41:418',5,191.554291,335.570953,39.002594,224.687805,338.941406,56.186428,270.52002,342.628296,60.044003,319.297882,343.325562,59.103146,363.090759,346.660034,54.389286,4
686,'2019/09/24 12:26:41:474',5,187.96434,345.19693,43.89183,218.544983,348.064148,60.998852,263.518738,352.288696,64.90065,312.548889,352.948944,64.060928,356.994507,356.573669,59.424576,4
687,'2019/09/24 12:26:41:517',5,183.627823,355.978149,48.81279,212.436523,357.700592,65.858124,256.713867,362.210999,69.787979,305.925598,362.744415,69.025238,350.877808,366.683807,64.454323,4
688,'2019/09/24 12:26:41:567',5,183.438019,367.553314,53.523277,211.478027,369.992798,70.439407,255.531143,375.340576,74.362373,304.313965,376.380127,73.59922,349.196381,381.378632,68.994102,4
689,'2019/09/24 12:26:41:614',5,185.081482,379.751373,56.975925,213.626419,381.365234,73.763092,258.135376,386.064819,77.68869,306.212891,387.113556,76.852745,351.89978,392.513428,72.210388,4
690,'2019/09/24 12:26:41:667',5,185.05246,388.18988,57.142975,214.79071,388.986115,73.928719,259.651428,392.902771,77.864563,307.381317,393.929169,76.97924,353.44577,399.920898,72.306824,4
691,'2019/09/24 12:26:41:716',5,182.4935,393.813232,55.879253,212.201935,394.762604,72.843277,257.056915,397.887085,76.888412,304.498962,398.156311,76.077774,352.445496,405.245178,71.467941,4
692,'2019/09/24 12:26:41:767',5,181.834412,391.070862,53.997581,211.243912,393.171082,71.21405,255.990524,395.803955,75.359741,303.457977,395.681793,74.625206,352.836578,402.971497,70.09227,4
693,'2019/09/24 12:26:41:816',5,183.990128,368.514343,51.47987,212.276855,368.999268,68.834167,256.56308,370.592346,73.081757,304.311768,371.349854,72.371735,354.409088,379.773407,67.926346,4
694,'2019/09/24 12:26:41:865',5,182.046417,344.644287,49.947777,209.21962,341.096283,67.400803,253.494568,342.171265,71.690224,301.260437,343.165222,70.999039,351.836426,351.023682,66.677353,4
695,'2019/09/24 12:26:41:917',5,177.122787,322.893921,48.876701,203.528366,316.973206,66.387146,247.919022,317.988373,70.693405,295.646179,318.566833,70.011948,346.446503,326.126343,65.740944,4
696,'2019/09/24 12:26:41:967',5,174.394302,309.578979,47.838741,200.355453,302.105164,65.395309,244.803909,302.543243,69.691505,292.520935,302.479797,68.987686,343.60257,309.746826,64.725708,4
697,'2019/09/24 12:26:42:018',5,174.207443,306.73645,47.49025,200.153595,299.384583,65.145981,244.512222,299.264771,69.41394,292.256012,299.466675,68.666908,343.226257,306.995911,64.36235,4
698,'2019/09/24 12:26:42:068',5,175.906403,325.172882,47.097595,203.697693,321.089569,64.810371,248.434891,321.531006,68.978844,296.108063,321.372437,68.132011,346.550903,327.707458,63.63554,4
699,'2019/09/24 12:26:42:118',5,177.365356,347.193451,47.045082,205.979462,345.842834,64.776016,250.763474,346.58548,68.902184,298.489075,346.160217,68.020287,348.788208,351.539307,63.424099,4
700,'2019/09/24 12:26:42:167',5,179.849197,372.340027,46.985397,209.57782,373.8302,64.740196,254.342911,374.615051,68.82534,302.305786,373.971191,67.906265,352.687469,378.613129,63.214363,4
701,'2019/09/24 12:26:42:219',5,181.959747,371.171936,47.081573,211.931564,372.8703,64.834328,256.689209,373.876892,68.910179,304.71936,373.59491,67.978737,354.925964,378.663208,63.271317,4
702,'2019/09/24 12:26:42:268',5,188.10968,345.828644,47.337986,217.86084,345.232422,65.103119,262.413483,346.181335,69.199341,310.597839,347.033691,68.273491,360.472046,353.384521,63.636257,4
703,'2019/09/24 12:26:42:318',5,188.487579,303.926086,47.219143,217.500717,297.819763,64.936615,261.818604,297.583862,69.049095,310.442505,299.138367,68.159554,360.161133,306.463257,63.656395,4
704,'2019/09/24 12:26:42:368',5,186.107162,279.181946,46.843281,214.098022,270.187592,64.52877,258.131653,270.005188,68.663742,307.026062,271.347412,67.820969,356.587555,279.596741,63.412182,4
705,'2019/09/24 12:26:42:417',5,180.604767,253.788452,45.978794,208.0961,242.239075,63.639778,251.847992,242.243591,67.779068,300.914856,243.639282,66.955627,350.149109,252.199387,62.602936,4
706,'2019/09/24 12:26:42:470',5,174.362274,242.512512,45.447491,201.313583,230.762238,63.155975,244.686478,230.056244,67.261421,294.022308,232.133362,66.441002,342.984131,240.640503,62.068264,4
707,'2019/09/24 12:26:42:519',5,170.405823,241.97522,45.293587,196.713974,231.679169,63.115158,240.098785,230.891815,67.227531,289.408234,232.91803,66.402786,338.576172,240.838684,61.995384,4
708,'2019/09/24 12:26:42:567',5,166.355316,244.106232,45.277824,192.502258,234.746704,63.145031,235.990173,234.023743,67.255997,285.319702,235.263428,66.412132,334.741821,242.690887,61.968655,4
709,'2019/09/24 12:26:42:618',5,164.486786,243.159546,45.111736,190.8853,234.869629,63.044636,234.35643,234.09668,67.154388,283.697662,234.631042,66.299171,333.271301,241.990723,61.834579,4
710,'2019/09/24 12:26:42:669',5,165.907639,224.229248,44.528992,193.644333,214.550232,62.413559,237.462173,213.211884,66.462311,286.611267,213.35022,65.539047,336.003998,220.716797,61.038464,4
711,'2019/09/24 12:26:42:720',5,171.12207,190.189331,43.500374,200.949524,176.460175,61.203293,244.903412,173.306,65.119865,294.002686,174.500916,64.132988,342.815735,183.135284,59.671722,4
712,'2019/09/24 12:26:42:768',5,175.176193,161.712708,42.227688,204.871719,144.150177,59.771748,248.690643,140.720001,63.678169,297.471985,142.38147,62.721321,346.266693,153.374695,58.469727,4
713,'2019/09/24 12:26:42:818',5,176.900894,134.615021,40.823448,206.371338,116.259369,58.343666,250.337357,113.944824,62.335419,298.876556,117.233856,61.481422,347.131317,129.314758,57.325172,4
714,'2019/09/24 12:26:42:870',5,177.32782,117.749573,40.101612,206.83284,95.981506,57.357697,251.004303,93.223907,61.341946,300.137878,96.19519,60.494766,347.863647,109.524933,56.485195,4
715,'2019/09/24 12:26:42:920',5,176.746628,107.980591,39.299232,206.308105,86.041718,56.543087,250.613129,82.534576,60.482174,299.677612,82.864929,59.440804,348.438171,96.998566,55.498135,4
716,'2019/09/24 12:26:42:985',5,174.07431,105.388916,38.880291,204.232254,82.177856,56.032009,248.801895,77.916412,59.900932,297.599335,78.419067,58.845699,346.667114,89.823364,54.705959,4
717,'2019/09/24 12:26:43:037',5,171.904785,109.58371,38.52076,202.813232,86.849426,55.696709,247.797333,82.759705,59.529186,296.025146,81.309509,58.322361,345.199066,91.757446,54.063286,4
718,'2019/09/24 12:26:43:087',5,171.407623,115.171875,38.120674,203.684769,91.588043,55.200134,248.728973,87.036041,58.941612,296.706085,84.6185,57.609673,345.606567,95.217346,53.327717,4
719,'2019/09/24 12:26:43:138',5,172.396423,118.625763,36.489403,205.880264,97.168732,53.805653,251.093536,93.120728,57.554951,298.072662,91.69635,56.25386,347.287689,101.019531,51.847145,4
720,'2019/09/24 12:26:43:186',5,174.617355,118.490295,32.541557,209.734604,99.38443,50.060585,254.700928,96.448761,53.786232,301.450897,93.453156,52.384499,350.454163,101.582672,47.817337,4
721,'2019/09/24 12:26:43:237',5,179.342728,116.167877,28.66836,216.978439,98.794495,46.130234,262.414063,99.799225,49.794735,308.516052,93.198822,48.22871,356.888,100.374878,43.464943,4
722,'2019/09/24 12:26:43:287',5,185.744095,112.717163,24.207067,226.262741,98.7229,41.642597,271.867615,98.201752,45.174644,317.650696,91.928253,43.555466,364.939728,99.958618,38.706367,4
723,'2019/09/24 12:26:43:339',5,194.394424,112.502716,19.186792,237.910782,103.509491,36.669319,284.67099,105.01059,40.113392,329.418884,96.339417,38.528603,375.797241,104.042969,33.498405,4
724,'2019/09/24 12:26:43:390',5,199.755234,111.327881,15.607021,243.429779,99.113617,33.127235,290.271393,102.399902,36.749599,335.640869,94.117737,35.162979,381.618652,104.604736,30.42053,4
725,'2019/09/24 12:26:43:437',5,206.112625,108.439423,9.984695,256.495117,96.510773,28.157515,304.9216,99.872589,31.671555,349.15799,89.852081,29.89369,394.390289,99.180328,25.097401,4
726,'2019/09/24 12:26:43:486',5,212.362457,111.538849,7.36375,263.172211,100.412415,25.893806,310.350586,99.412048,29.263857,353.915619,90.511047,27.372999,397.982666,99.905731,22.681976,4
727,'2019/09/24 12:26:43:538',5,213.481827,117.490112,6.264503,264.78833,104.620148,24.818779,310.399475,103.110931,28.096912,353.055115,99.266846,26.327631,397.483978,105.034698,21.5877,4
728,'2019/09/24 12:26:43:589',5,211.263947,133.606567,6.484615,260.550293,126.016846,25.182634,305.049377,123.838806,28.500242,348.126404,120.618958,26.900919,392.644135,128.110138,22.25355,4
729,'2019/09/24 12:26:43:640',5,207.512939,156.2836,7.543411,248.479782,149.566681,25.599051,291.793579,148.844482,29.229143,335.855225,146.257477,27.980568,381.992004,155.205109,23.57144,4
730,'2019/09/24 12:26:43:688',5,197.417755,184.974884,9.68745,235.771423,179.449371,27.884138,278.626312,178.622833,31.596617,323.303528,175.897125,30.465168,369.921539,185.005157,26.127075,4
731,'2019/09/24 12:26:43:736',5,183.820602,224.076691,11.595058,220.613602,225.483246,29.866587,263.057678,226.37149,33.626572,308.429565,223.222382,32.664528,355.064423,230.07016,28.173704,4
732,'2019/09/24 12:26:43:789',5,175.669525,253.952545,12.974396,210.37851,262.088898,30.936262,252.326019,264.116089,34.764069,298.344421,260.573242,34.025246,344.904022,266.048035,29.482655,4
733,'2019/09/24 12:26:43:865',5,170.295837,269.851624,13.767597,207.780762,282.342072,30.955387,250.183502,285.565002,34.638557,296.424316,281.994812,33.877106,342.028595,286.267883,29.094126,4
734,'2019/09/24 12:26:43:942',5,162.241959,337.646515,13.147224,193.133728,354.251465,29.733614,234.965652,357.448334,33.762955,281.559235,352.894592,33.436016,329.013489,354.871399,28.826382,4
735,'2019/09/24 12:26:44:008',5,170.729248,369.618713,12.562111,199.908356,387.360657,28.907726,242.21312,391.220947,32.89341,288.779785,387.19162,32.516495,335.702057,389.61853,27.850794,4
736,'2019/09/24 12:26:44:059',5,172.504349,377.032349,12.847069,205.003235,400.61734,28.747513,248.039108,406.124725,32.493515,294.431244,401.957397,32.088688,340.435242,403.143921,27.251886,4
737,'2019/09/24 12:26:44:108',5,179.430252,393.724213,12.341972,210.96933,419.40683,28.231817,253.605804,425.817932,31.961315,300.11731,421.813049,31.653864,346.480988,422.97937,26.87986,4
738,'2019/09/24 12:26:44:157',5,183.895737,401.915039,13.443653,217.517807,437.424591,28.100706,260.812256,444.653442,31.729416,306.652039,439.910339,31.568773,350.851532,436.053772,27.001951,4
739,'2019/09/24 12:26:44:204',5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
740,'2019/09/24 12:26:44:253',5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
741,'2019/09/24 12:26:44:304',5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
742,'2019/09/24 12:26:44:352',5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
743,'2019/09/24 12:26:44:419',5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
744,'2019/09/24 12:26:44:472',5,153.016693,320.783936,19.084036,193.507736,326.881714,36.603298,225.510757,332.637939,39.997417,277.964386,325.815308,37.069878,322.583679,332.903259,33.744095,4
745,'2019/09/24 12:26:44:522',5,157.699448,282.942017,18.191114,187.545441,285.435669,35.960033,222.010162,286.606354,39.863766,272.883057,279.093079,36.923508,319.496796,286.646088,34.123569,4
746,'2019/09/24 12:26:44:572',5,155.94136,244.445984,18.180376,181.466644,243.280121,36.239502,218.104507,242.906708,40.171974,266.343323,234.81015,37.239864,313.761841,241.308929,34.46236,4
747,'2019/09/24 12:26:44:624',5,150.608521,213.377716,19.065077,178.642776,209.6716,37.105156,216.74173,207.966553,40.93203,263.565063,203.416595,38.332481,311.063141,206.748535,34.783859,4
748,'2019/09/24 12:26:44:674',5,149.881287,185.394714,19.500292,178.872726,176.803314,37.437523,217.215271,173.637024,41.183281,264.610046,170.992188,38.91383,311.712433,174.586395,34.917492,4
749,'2019/09/24 12:26:44:724',5,149.749619,158.860596,20.149046,180.824966,147.480438,37.948662,221.633865,145.626251,41.63475,268.372223,142.32132,39.630928,316.030518,147.169067,35.299225,4
750,'2019/09/24 12:26:44:780',5,154.05719,140.238678,20.873714,186.812424,125.581818,38.586174,228.734467,122.316986,42.163757,274.657257,118.355652,40.210884,322.60672,123.859222,35.762516,4
751,'2019/09/24 12:26:44:826',5,158.950668,112.500824,21.431122,192.1073,96.043762,39.101906,233.786667,92.011017,42.643795,281.26886,90.428619,41.015751,328.872101,96.399353,36.502457,4
752,'2019/09/24 12:26:44:877',5,161.379669,97.74588,21.199596,193.164734,79.077087,38.632954,235.114044,75.483612,42.242382,283.512817,74.455475,40.778175,331.899384,83.845459,36.49712,4
753,'2019/09/24 12:26:44:926',5,163.23175,82.239929,21.654902,193.68692,57.848938,38.34201,236.446411,55.99649,42.074322,283.950195,53.079376,40.567413,332.72699,63.130707,36.413593,4
754,'2019/09/24 12:26:44:976',5,160.389572,69.815155,21.586466,190.655106,44.595093,37.67099,233.523132,43.492126,41.53566,280.786987,41.461151,40.231808,329.25708,51.514771,36.064796,4
755,'2019/09/24 12:26:45:044',5,158.270233,69.091705,21.981979,188.250656,42.600677,37.802601,231.417313,42.728729,41.701351,278.057495,37.648285,40.352974,326.078461,48.09729,36.201988,4
756,'2019/09/24 12:26:45:107',5,157.143143,71.148895,22.305191,186.874252,44.455505,37.979679,229.779785,43.236023,41.824501,276.05365,38.282928,40.485916,324.168427,48.469543,36.329865,4
757,'2019/09/24 12:26:45:160',5,150.54808,106.297302,25.943939,181.181458,85.608246,42.49659,224.756958,84.422577,46.209576,270.032715,80.381073,44.998222,317.844604,82.751862,40.37574,4
758,'2019/09/24 12:26:45:212',5,153.388351,158.950378,30.475925,186.519806,146.837341,47.660927,229.95285,147.375916,51.33828,275.945801,144.200043,50.209518,324.129486,147.774109,45.544792,4
759,'2019/09/24 12:26:45:260',5,165.094757,214.162842,34.236862,200.155838,208.743225,51.590927,243.522781,210.424133,55.183144,289.81427,207.495453,54.06884,337.71225,210.451172,49.284821,4
760,'2019/09/24 12:26:45:310',5,171.45166,239.359619,36.676159,207.981567,236.573181,54.017159,251.241257,238.349152,57.544067,297.669067,235.754547,56.402966,345.117462,238.299744,51.549339,4
761,'2019/09/24 12:26:45:358',5,191.50975,288.308929,42.065472,231.780655,289.061676,59.134346,275.525818,291.099945,62.511677,321.705322,288.488281,61.235424,367.935089,290.238617,56.198032,4
